what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1759906783573
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1759906783573
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1759906783573
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1759906783573
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1759906783573
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1759906783573
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1759906783573
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1759906783573
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1759906783573
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1759906783573
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1759906783573
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1759906783573
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1759906783573
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1759906783573
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1759906783573
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1759906783573
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1759906783573
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1759906783573
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1759906783573
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1759906783573
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1759906783573
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1759906783586
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1759906783586
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1759906783586
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1759906783586
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1759906783586
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1759906783586
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1759906783586
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1759906783586
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1759906783586
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1759906783586
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1759906783586
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1759906783586
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.natives",1759906783586
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1759906783586
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1759906783586
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1759906783586
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1759906783586
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1759906783586
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1759906783586
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1759906783586
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1759906783586
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1759906783586
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1759906783586
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1759906783586
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1759906783586
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1759906783586
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1759906783586
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1759906783586
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1759906783586
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1759906783586
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1759906783586
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1759906783586
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1759906783586
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1759906783586
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1759906783586
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1759906783586
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1759906783586
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1759906783586
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1759906783586
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1759906783586
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1759906783586
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1759906783586
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1759906783586
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1759906783586
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1759906783586
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1759906783586
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1759906783586
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1759906783586
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1759906783586
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1759906783586
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1759906783586
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1759906783586
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1759906783586
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1759906783586
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1759906783586
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1759906783586
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1759906783586
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1759906783586
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1759906783586
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1759906783586
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1759906783586
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1759906783586
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1759906783586
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1759906783586
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1759906783586
os,sysinfo,,,"win32",1759906783586
arch,sysinfo,,,"x86",1759906783586
ws,sysinfo,,,"win32",1759906783586
locale,sysinfo,,,"fr_FR",1759906783586
processors,sysinfo,,,"24",1759906783586
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1759906783586
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1759906783586
java.specification.name,sysinfo,,,"Java Platform API Specification",1759906783586
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1759906783586
java.specification.version,sysinfo,,,"1.6",1759906783586
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1759906783586
java.version,sysinfo,,,"1.6.0_23",1759906783586
java.vm.info,sysinfo,,,"mixed mode",1759906783586
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1759906783586
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1759906783586
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1759906783586
java.vm.specification.version,sysinfo,,,"1.0",1759906783586
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1759906783586
java.vm.version,sysinfo,,,"19.0-b09",1759906783586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906792769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906793595
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1759906812795
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1759906813194
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1759906813279
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1759906813283
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1759906813283
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1759906813283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906814742
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1759906847441
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1759906886248
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1759906886301
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1759906887888
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1759906894931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906920394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906972039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906987373
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1759906988796
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1759906988798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1759906991013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906991311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906995843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759906999636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907007106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907012467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907019618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907019631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907019663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1759907019663
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907022380
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907022475
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1759907022975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907031170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907037496
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759907038643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907041275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907044506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907044508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907044582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1759907044582
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907046923
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759907053175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907054642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907057903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1759907057916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907061716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907148569
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907155456
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1759907155960
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1759907155960
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759907161554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907161840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907205253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907205285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907210111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759907270795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907276954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907326613
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759907329659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907329945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907367826
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907415009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759907441797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907463207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907471799
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1759907479688
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1759907486747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907486842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907486889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907486904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907671731
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759907671738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907680297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907842716
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907843515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759907848689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907853829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907858408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907866559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907869430
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759907869437
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759907876000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907876285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907880419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907891203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907929274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907937889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907942907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907951094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907954025
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759907954041
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759907958928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907959211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907963346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907987464
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1759907988322
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1759907994325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759907994610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908003213
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1759908040302
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1759908047197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908052026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908056694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908064802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908064833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908064849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908111123
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759908111132
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759908116554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908116823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908120734
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1759908129021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908133159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908137318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908141574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908145890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908154056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908281049
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759908281068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908299891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908446556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908452185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908452979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908464738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908467356
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759908478398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908478679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908511388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908523832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908524484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908524766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908527401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908537637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908538280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908549346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908558512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908581860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908590216
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1759908593950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908594248
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1759908628561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908638827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908651000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908654546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908663702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1759908706392
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1759908706401
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1759908711273
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1759908711589
